hotel_name,review_summary,score,review
Hyatt Regency Chennai,Hyatt Regency Chennai,3,Not happy at all Room stank of mildew and the bed linen was completely wet Some of the room lamps were not working. slippers for Japanese Gensha not for my 46 Breakfast with a lot of Indian food and few of western style…
The Park Chennai,"Relic, you might as well be in a shopping mall!",3,"We were there for a couple of days in Jan making a short visit to the city as the last stop after a 3 week long tour of India.   The Good - bang in the middle of the city, enough parking for your car, big ceilings when you enter, and ... that's about it.   The not so good - a pub/bar at the ground floor that is noisy, gets noisier as the night progresses, if you wanted a quiet night after a tiring day or important day ahead, this will not help.  There was an anglo indian girl at the reception with a very poor attitude for customer service, she was doing some thing with a pile of papers and hardly could be bothered with customers waiting to be served, the rest of them did not do any better. It was like visiting a municipality office! The entrance has tall doors, I mean really…"
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Billing at Front Desk a mess,3,"ITC normally has a high standard of professionalism but this Hotel does not come up to that. For example in billing there is a serious problem. The coffee shop took so long to get the bill , despite repeated requests one noon time that we had to start walking out. More seriously ,the room was being paid for by us through the travel agent who had given us a voucher, which explicitly covered the third bed. Despite that more than half an hour was wasted at the time of check out because Reception insisted on charging us for the third bed , before it could be sorted out.  A large Hotel need not be confusing but this one with 600 rooms and 4 lobbies is, at the moment  The rooms are nice and the food is good…"
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Passable,3,Very passable. Too much hype for little to offer in service. Why the hotel needs to create class system for check in beats me.  Only positive experience is the cafe and few dishes we ordered for lunch snack.   There are better options in Chennai than this hotel. …
Radisson Blu Hotel GRT Chennai,Nice place for one night stay,3,if you need a 5 star hotel near the airport this is a good place... the staffs are very friendly and helpful.  some staffs at cafe and business center are new and needs some training.. breakfast buffet can have more fresh fruit juices as opposed to canned juices…
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Third and last stay,3,"Stayed here on business for the third and last time. Yes, it is gorgeous and huge. Yes, the rooms are well-appointed and you operate lights, TV, etc. with an in-room iPad. Yes, there are many restaurants to choose from.  But:  The rooms are so fussy with fixtures and doors and mirrors and furniture that I'm always bumping in to something.   You can't walk from the hotel to check out the local street scene. First you have to get out of the huge walled compound. Then it's on a busy street that is not friendly for pedestrians (even by Chennai standards).  It's so big that you get lost in the crowd. And there's always a crowd.  The over-the-top attitude is tiring. There's always a staff person in front of you. There are more toiletries in the room and added every day than anyone can…"
"Lemon Tree Hotel, Chennai",Pricey but Good Hotel,3,This is a expensive hotel Food is ok Location is good Staff is ok Good for business trip Tariff is steep Wifi ok Breakfast very basic Breakfast and food is not worth Crowded with business travellers Overall expensive…
Radisson Blu Hotel GRT Chennai,Avereage Hotel ,3,If you want to stay near airport just to spend a night then this hotel is perfect.  I had stayed there alone for business visit to chennai. Rooms are not that spacious and upgraded. Food is good and the breakfast spread is awesosme with the variety. …
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Billing at Front Desk a mess,3,"ITC normally has a high standard of professionalism but this Hotel does not come up to that. For example in billing there is a serious problem. The coffee shop took so long to get the bill , despite repeated requests one noon time that we had to start walking out. More seriously ,the room was being paid for by us through the travel agent who had given us a voucher, which explicitly covered the third bed. Despite that more than half an hour was wasted at the time of check out because Reception insisted on charging us for the third bed , before it could be sorted out.  A large Hotel need not be confusing but this one with 600 rooms and 4 lobbies is, at the moment  The rooms are nice and the food is good…"
Radisson Blu Hotel GRT Chennai,Chennai Radisson,3,"Nice arrangements particularly appreciated is the driver carrying the Room Key with him while pickup from Airport saving a lot time to check in.  Excellent Kebab Factory food, an the bar services.  Next day morning - Breakfast -staff  quite reluctant to work and air-conditioning in Lobby area and Room both shut down making life tough to survive the Chennai discomfort particularly post shower ! Not a good idea- except if inflicted by power outage.  Deluxe room size relatively small, but positive is massage chair.   Not impressed - though excellent services for pick up and food and beverages. Poor air conditioning nulls good effects…"
The Park Chennai,"Standard 3.5 star hotel, rooms good, sleep good, can clean up the corridors better",3,"The Park hotels in other cities than Kolkata can learn a thing or two from its peer. They are pretty standard, so dont leave a mark on the patron.. front desks can be a bit more efficient or there should be more people on the front desk, and the corridors and the carpets should be cleaner.   Service is very good though, but that is now expected of most hotels in this range too.  Bed was comfortable, the ac worked well and the room looked in ship shape. So from the inside, there was no problem. Room service was efficient and food tasted good. View - nothing to boast about. I had stayed in room 8302.  There are some good deals for patrons though. The buffet lunch @1100 is well worth its cost, and the restaurant seemed empty enough for you to enjoy it in peace. There were some…"
Hyatt Regency Chennai,Kinks to be worked out,3,"This hotel is new, with kinks to be worked out.  The staff--particularly at the concierge desk-- is professional, earnest and attentive; they really went out of their way to make us feel welcome and taken care of.  But the hotel has physical problems; in our case, the room key became inoperative several times a day, there was no hot water, and the shower didn't drain.  In each of these cases, the hotel promptly sent a repair person, and the fix lasted for an hour or so, before recurring.  We stayed here for four nights, and these problems never went away.  There are three restaurants.  The Indian restaurant has a wide ranging buffet, which was quite good.  The Italian restaurant was excellent (and a welcome break from consecutive days--three meals a day--of Indian buffets!). …"
The Park Chennai,Stones throw from US Consulate ,3,Two days stay was quite enjoyable. But my initial experience was poor. Check in was smooth and the room was nice. But I had reached 10PM and was looking for some food hence ordered room service- the number was not reachable even though the service was available till 12 midnight. 4 tries later when I asked to speak with duty manager they called me back and served me. It was 12 midnight by the time I got to sleep. The AC was cooling beyond 23 degrees so didn't get much sleep. Next day I had 8AM appointment to which I went half asleep.   But the experience after that was good. Very courteous staff. They were more than helpful.   Morning breakfast was very good spread. I didn't but you have to try their special tea.  The wall between the bedroom and bathroom is glass- so if you…
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Poor customer relations,3,"This feedback is following today's incident over booking a table at 'Peshawari' at the ITC grand chola, Chennai.  On calling the desk for the reservation to be made, I was informed that I would get a call back in a few minutes to after checking to confirm, after 45 minutes and after NO call from the hotel, I call back only to hear the staff from the other end telling me that the staff in question IS IN A MEETING!  Now, this is certainly not the response anyone would expect from a 5/7 star rated hotel, not to mention from the ITC group!  This is the second time this has happened in the span of 1 week! The sheer experience of dining at the ITC brand is ruined!  If this is the training the staff attending the phones have received, one can only imagine how horrible the other…"
Taj Club House,Fish smelt like fish,3,"I was transiting via Chennai in the middle of the night and needed to get some food (because Chennai airport is hopeless). That's how and why I ended up at Taj Club House at 4am. There was only one single guest in the whole ground floor of the hotel - me. It was a bit spooky. How old is this place anyway? I wanted to go local so I ordered a Madras Fish Curry and all they had to do was get that right. But for a one guest restaurant with one waiter, the fish was expectedly not the freshest. I'm not sure what the story of the hotel is, but I think I need to return during the day to see if it's going to be a different scene.…"
Taj Club House,My Recent,3,I felt the hotel has aged with amenities looking old; the spread of food at breakfast buffet was not great as compared to similar hotels. The hotel lacks energy and vividness and looks like a grand old hotel…
Radisson Blu Hotel GRT Chennai,Business hotel.,3,"Good hotel located next to airport. Focused in excellent service but not in facility maintenance, so you'll get a very good service (flowers, fruit, cookies in your room, really gentle personnel) and pretty old fashioned rooms (try to avoid first floor, older rooms). Remarkable fitness center and variety of dishes in blue restaurant menu. No gardens or external areas for strolling around, only swimming pool.…"
GreenPark Chennai,Misleading 5*,3,"We booked this hotel after being recommended by our friends who had recently stayed for a wedding.   The hotel itself is located opposite a mall, very convenient if your trip involves shopping, eating nice food and there are places in the mall to entertain kids.   Room: The room is very much out dated and in need of an up-lift. I knew this already through the pictures on trip advisor, however I was under the impression that it would be very clean still.  On the day of arrival, they were exceptionally good in providing us with a room earlier than the usual check in time. As I removed the duvet from the bed to put my very tired kids to bed after a 24 hour journey to India, I noticed so many small hair on the bed. It was digusting! And started to wonder what else they Jang changed…"
Radisson Blu Hotel GRT Chennai,Wannabe Five Star Property!,3,They try very hard but this is not a five star property. At the most 4 stars. I would not stay here again. The check-in was smooth. The lobby is very unimpressive. The room is very averagely furnished. The bathroom area very badly designed. to get into the bath tub you need to go over a 16 inch thick wall. someone not very agile will injure himself or herself doing this. I was shocked to see a Squeezee Shower Gel and Shampoo Dispenser fitted on the wall a la Ibis! But Ibis has world class toiletries. This shower gel and shampoo reeked of coconut oil! Very pathetic toiletries for a Radisson in the garb of being eco friendly. The shower equipment was tough and jammed and leaking constantly. Very poor shower pressure. The air-conditioning was another horror story. The room…
"ITC Grand Chola, Chennai - a Luxury Collection Hotel","EXCELLENT INFRASTRUCTURE, SERVICE TO IMPROVE !",3,"This is a 3-month new Flagship Luxury property in Chennai of the ITC Hotel Chain, located close to the Airport. Large acreage, large palatial structure with large interiors & massive columns - all signifying the ambitious Chola kingdom that built the huge 'BIg' Temple centuries ago in this State. 3 large pools, Gym, Spa etc. are lavish.  While the massive size, both external & internal, are impressive, the relatively lower height of the two wings of the main lobby & the predominant brown decor tend to be somewhat intimidating & claustrophobic. The Elevators are silent & quick, but have both manual & electronic key-card operation, & the latter was not working in some.  The Executive Club room that we stayed in was somewhat cramped, mainly due to the large space occupied by the en…"
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Passable,3,Very passable. Too much hype for little to offer in service. Why the hotel needs to create class system for check in beats me.  Only positive experience is the cafe and few dishes we ordered for lunch snack.   There are better options in Chennai than this hotel. …
"Lemon Tree Hotel, Chennai",Avarage hotel with poor view,3,In this  room probably was a heavy smoker before me. For this amount of money   Im sure you can find something in a better area. The daily wifi cost  it's unbelievable expensive. The breakfast was very good with many choices of western Indian and far east delicatessen…
"Lemon Tree Hotel, Chennai",Avarage hotel with poor view,3,In this  room probably was a heavy smoker before me. For this amount of money   Im sure you can find something in a better area. The daily wifi cost  it's unbelievable expensive. The breakfast was very good with many choices of western Indian and far east delicatessen…
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Responsible Luxury with an irresponsible service.,3,"The first thing about ITC Grand Chola is that it is massive and looks and feels luxurious. It’s huge and yes you feel really good once you enter this beautiful piece of architecture..... The rooms are great especially the ITC one or towers category,  A lot of options for the restaurants, a good gym. It’s a great feeling to stay here but the service is pathetic.......  Have stayed here at least 2 times in last 1 month and the biggest disappointment is that with each successive visit, the service and quality has gone down, But that’s been the trend with ITC , they somehow manage to get the service down for the in house guests.... Have been a loyal customer with ITC for last 6 years and often feel they have lost the customer focus they had earlier...  It’s a good experience to come…"
"Lemon Tree Hotel, Chennai",nice rooms,3,"confortable and well equipped room. Good size bathroom but the hot shower was barely warm. Great choice of breakfast, if you like indian food. The waiters are helpful but also forgetful.…"
The Park Chennai,Okay to stay for a night,3,"The closeness to the US Consulate is the only good thing about the hotel. It is a 5 minutes walk from the Consulate building. Otherwise, the rooms aren't worth the price. The food is costly. The room provided to me was stinking, so had to shift to another one. Though the staff was polite, I must say.…"
The Park Chennai,Stones throw from US Consulate ,3,Two days stay was quite enjoyable. But my initial experience was poor. Check in was smooth and the room was nice. But I had reached 10PM and was looking for some food hence ordered room service- the number was not reachable even though the service was available till 12 midnight. 4 tries later when I asked to speak with duty manager they called me back and served me. It was 12 midnight by the time I got to sleep. The AC was cooling beyond 23 degrees so didn't get much sleep. Next day I had 8AM appointment to which I went half asleep.   But the experience after that was good. Very courteous staff. They were more than helpful.   Morning breakfast was very good spread. I didn't but you have to try their special tea.  The wall between the bedroom and bathroom is glass- so if you…
"Lemon Tree Hotel, Chennai",nice rooms,3,"confortable and well equipped room. Good size bathroom but the hot shower was barely warm. Great choice of breakfast, if you like indian food. The waiters are helpful but also forgetful.…"
Radisson Blu Hotel GRT Chennai,Average,3,too heavily priced for the ameneties and servic offered. little old property but well maintained. Staff are courteous and needs training on how to make customers understand the hotel. Breakfast spread needs improvement especially on fruits section and selection. …
GreenPark Chennai,Almost a five star,3,"..yet a few things that bother you are  the stink from the water after you'v used the flush. the dated furniture in the room no complimentary airport transfer (the airport isn't very far) and the food; I was at the hotel for 5 days and trust me I  had no option but to eat the hotel food. tired all the restaurants but the food quality sadly stayed dismal. Out of all the departments it seemed F&B was highly overlooked. Biryani (mid night biryani) was a flop, the grill and buffet by the pool disappointing, buffet breakfast could have been better. it seemed someone in the kitchen was not totally into it.  Anyways.. The positive,  Staff, extremely polite and cooperative.  Cleanliness of highest standard. The calmness in the room and the floor was helpful. The hotel property is nice…"
Taj Club House,Nice and soothing property,3,"Staying here on business trip. Property is centrally located with easy access to important places. This seems to be just good for short stay. Nothing much to talk about. Not much to explore, rooms are just good and lacks that typical Taj feel.  …"
The Park Chennai,No complaints at all....,3,"The hotel is well located and modern.  The lobby is impressive and well decorated, reception staff is kind and efficient. Room is clean, large bathroom and comfortable bed. Price is too expensive breakfast buffet excellent.…"
Hilton Chennai,Compact hotel for short stay for young people,3,"Hotel was great but the sound from the club does not let you sleep till 3.30 am so you do not get s good rested sleep not advisable for older people . The service was excellent , food  very good , staff go out of their way to serve , rooms very top notch luxury .…"
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Hotel struggling to keep up with service,3,"Let me first say that I am not familiar with ITC hotels and their service, but I've stayed at the Oberoi group of hotels and know that India is perfectly capable of providing world-class luxury/business hotels. Unfortunately, this is not one of them.  The hotel is in south Chennai, a short drive from the airport, but not convenient if your work is in central Chennai. There is a lot of traffic and construction work on the road to the city centre.  The exterior of the hotel is very grand, the building is massive, the architecture makes it looks like an ancient palace. Things get a bit confusing as you drive into the hotel grounds as you have to drive all the way around the building, past 3 entrances on each side to the entrance on the 4th side of the hotel.  The lobby also is very…"
The Park Chennai,"A night stopover at The Park, Chennai",3,"A night stopover at The Park, Chennai(before I left for Madurai next morning) was value for the money spent. Room service was very good. Cleanliness is up to the mark but need improvement as a world class five star hotel. Recommended for business travellers and families.…"
Radisson Blu Hotel GRT Chennai,"If this is the #2 hotel, Chennai is in trouble",3,"Summary: if you are a frequent traveller and used to a high standard of quality, do not stay here. If you are an infrequent traveller that is not too picky, this place should be fine for you.  Review: This can't possibly be the 2nd best hotel in Chennai and is definitely and not up to standards for Radisson Blu. If you've been to their locations in Europe, you'll be surprised this is allowed to be called a Radisson Blu.  On the good side, the beds are very comfortable, the staff is accomodating, and the lunch buffet was tasty.  On the not so good side, the rooms are musty, poorly cleaned over the years (my shower had mildew that looked like it had been there for years), and tired. I had 2 different rooms and both were of equally poor quality, so I don't think it was an anomoly.…"
"Lemon Tree Hotel, Chennai",night halt in chennai,3,reached at late night. room service was bit slow at mid-night. room was not well prepared probably because of new year eve/ leaves. swimming pool is quite small and 4 ft deep. no change rooms near the pool and gym. breakfast was sumptuous. staff is young and friendly.…
"Lemon Tree Hotel, Chennai",nice rooms,3,"confortable and well equipped room. Good size bathroom but the hot shower was barely warm. Great choice of breakfast, if you like indian food. The waiters are helpful but also forgetful.…"
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Billing at Front Desk a mess,3,"ITC normally has a high standard of professionalism but this Hotel does not come up to that. For example in billing there is a serious problem. The coffee shop took so long to get the bill , despite repeated requests one noon time that we had to start walking out. More seriously ,the room was being paid for by us through the travel agent who had given us a voucher, which explicitly covered the third bed. Despite that more than half an hour was wasted at the time of check out because Reception insisted on charging us for the third bed , before it could be sorted out.  A large Hotel need not be confusing but this one with 600 rooms and 4 lobbies is, at the moment  The rooms are nice and the food is good…"
Hyatt Regency Chennai,Hyatt Regency Chennai,3,Not happy at all Room stank of mildew and the bed linen was completely wet Some of the room lamps were not working. slippers for Japanese Gensha not for my 46 Breakfast with a lot of Indian food and few of western style…
The Park Chennai,Friendly and helpful but a bit run down,3,"We stayed in The Park for a weekend in Chennai to get over jet lag on the way to Kerala.  We had a special deal that gave us breakfast and free internet access.  However, for a nominally four-star hotel the rooms were relatively small and and a bit run down.  We did find a cockroach running around on the desk.  Although that is probably hard to avoid completely in a tropical climate, one would hope that this could be avoided in a four-star hotel.    The lobby is nice and spacious and the staff try to do their best to help but are not always very efficient.    The breakfast is buffet style and the selection is reasonable and, like many hotels in India, prepare an omelet to taste.  However, this was one of the best omelets that we had.  The tea and coffee come milky and…"
The Park Chennai,Just average,3,"First of all it looks like its 3* hotel, interior design is poor and it is not maintained properly. At the entrance there is nobody to open the heavy door for you, so if you have heavy bags you have to do it all by yourself. When you enter reception loby there is some strange smell, its just not fresh... I was wondering how staff can stand there all day... Room furniture seems old and not cleaned properly. Bathroom also not so clean... and there is rust everywhere. It just seems like very old and never replaced. View from the window is scary, there is old abandoned building and also curtains can't open so you dont have to look at it. Breakfast is ok, room service food also, staff good but seems not so motivated... Overall this hotel needs big changes, refurbishing... Hope they…"
The Park Chennai,Good stay but service could have been better,3,"I stayed at THE PARK Chennai for two days. The rooms are nice and clean. Food is good and they do offer a variety to choose from. BUT, I was a bit disappointed at the service.  Firstly, water clogged up in wash basin. Not a good way to start with.  Secondly, the charger pins on one side of the bed was damaged. My phone charger would not plug in and when I plugged in my laptop charger, the entire room power was cut off..probably due to a short circuit. power was restored immediately though.  Then at the dining, I felt a bit ignored.  On first instance, I being alone choose to sit on a small table. After finishing off the starters, there wasn't any space left on the table to put a third plate. I got up and when came back, I was literally standing with main course in my hand and…"
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Pleasant Stay!,3,"We had booked two ITC one rooms. The first impression of the property is Wow. They have a different entrance and reception to the ITC one and tower rooms which is right near the entrance of the hotel - makes it convenient. The main lobby is rather far away from the main entrance - this is a humongous property. The check in was smooth.  The rooms were nice and facing the huge swimming pools. The bathroom was large. However, I need to mention that they are not as nice as the ITC one rooms at the ITC gardenia at Bangalore. This being a new hotel, they have Ipads to control everything from lighting, TV to opening the door in the room. The calls to room service, concierge, housekeeping are all routed through the 'welcome assistance' making it an irritating experience. Many times the…"
Hyatt Regency Chennai,Highs and lows...,3,"Location - Mount Road, Cant beat it.  Checkin - Effecient, Warm [with a room upgrade to boot]  Luggage - Someone forgot to send it up to our room. And it took multiple reminders for it to finally get to our room  Room - Pretty nice. Sore points - The shower stalls needed a good scrub. The joints had black stains from water, soap and other grime! Pretty gross for a Hyatt. I would say that housekeeping - maintenance of bathrooms is poor.  Restaurant - We went for the Sunday brunch. Food was nice. But, the service was disappointing. We never got several of orders from the live counters. They were just overwhelmed with a half full restaurant.  Valet - Attentive and helpful. But, there could be a delay of 15+ minutes to fetch your car. I would recommend self parking if you are…"
Hilton Chennai,Ask Any Thing In Bar They Will Have It In Menu But Not In The Bar,3,If we are spending money and the things which we want are not provided then what kind of a five star hotel it is . The staff Always think that if some thing is not provided or some mistake is done by them They Can keep this this secret by providing them complementary food (lunch or dinner ).…
"ITC Grand Chola, Chennai - a Luxury Collection Hotel","Great hardware, poor software ",3,"The building is huge. The staircase at the lobby is magnificent. Rooms are nice with iPad controls. Be careful in the corridors - a staff pushing a service cart almost dashed into me.   But the service is poor. Staff not the best trained. Mistakes happen at check in. I received keys to another guest's room by mistake. Air conditioning often gives trouble. Mattresses are not the most comfortable.   What redeems this hotel is exceptional cuisine. Breakfast is mouth watering. South Indian dishes are very, very authentic. Visit Peshawari or the Asian cuisine restaurant.   This should be a 5 rating hotel. …"
"Lemon Tree Hotel, Chennai",Hotel rating,3,"Food quality and service is very good. I am very satisfied though a leakage in the bathtub is a small hiccup. I want to specially mention SAMRESH, HABIB, RAMESH & MANI for efficient and cordial hospitality. ...... Amit Kanjilal…"
GreenPark Chennai,I can’t accept that this is a 5 star property,3,"We booked two rooms for a short stay and requested for an interconnected room.   We arrived around 10am and as expected the rooms weren’t ready, we were fine with this as understood getting both the rooms ready for that time would be a challenge. Nonetheless we were given both our rooms by around 11:15 and whilst we waited we were offered nice coffee which we were grateful for.   Some things which we disliked  Smell - from the time you enter the hotel and from everywhere in the hotel (not in the rooms) there is a lingering smell which isn’t pleasant. I think this is caused by the water feature they have on the ground floor and then on the first floor as well, but I may be wrong.   Lighting - The hotel lobby is poorly lit and feels empty. We love big hotel lobbies which are well…"
GreenPark Chennai,LUGGAGE AND SOME LEFT LUGGAGE,3,it is very sad to write a review i had a group of 47 student check in datate 7 oct check out 10 oct at the time of checking out i waited 30 min for housekeeping to get my luggage down and when he came he forget to load 1 luggege of mine and many other students alos forget amny thing i called hotel and confirmed with them about the lost porperty they discribed the luggage and said they will get back once all is collected they will dispacted the things i was ready to pay parcel charges also next day there were no call from them and when i called them  they are saying there is nothing in all said room then day 1 how they describe about the things which is waz left.  from my end i am very dis appointed that they dont wan tot take xtra effort and at the end denaid for the lost…
"Lemon Tree Hotel, Chennai","city hotel,but not  for holiday",3,"ok,decent hotel,basic room.no wellcome drink.food is good.b/f,lunch,dinner..smallest bar of the world.(only for 10 per).they dont have good colection of drink.they have a pool but,look like a pond of fish.tariff is too high as per standerd.location..its not a negetive review,a real true.…"
GreenPark Chennai,Beware of travel desk,3,"We stayed 05//03/2011 to 07/03/2011 this hotel. Let me first say that the rooms and bathrooms are spotless, the room service is top on. Our stay was most enjoyable until check out. When have friends living nearby Chennai that advised us to visit Mahabalipuram (really recommendable). When we arrived at the hotel, we went to the travel desk to book an excursion. They had a 10h excursion on offer at reasonable price. We, however, didn't have any interest in visiting a crocodile park etc. and asked for a price to just go for 1/2 day to see the temples. They were initially totally infexible but eventually agreed and at a lesser price. They insisted it takes 2 1/2 h one way, while we know it's about 1 1/2h drive, which it was. The excursion, at the agreed price, was written into their…"
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Hotel struggling to keep up with service,3,"Let me first say that I am not familiar with ITC hotels and their service, but I've stayed at the Oberoi group of hotels and know that India is perfectly capable of providing world-class luxury/business hotels. Unfortunately, this is not one of them.  The hotel is in south Chennai, a short drive from the airport, but not convenient if your work is in central Chennai. There is a lot of traffic and construction work on the road to the city centre.  The exterior of the hotel is very grand, the building is massive, the architecture makes it looks like an ancient palace. Things get a bit confusing as you drive into the hotel grounds as you have to drive all the way around the building, past 3 entrances on each side to the entrance on the 4th side of the hotel.  The lobby also is very…"
The Park Chennai,Average hotel,3,Average hotel as compared to other 5 stars. The night club is happening. But again chennai now has so many other places to party at.  Very centrally located and not very far from the beach either. The pizzas are really good. The rooftop poolside area is nice. …
Hilton Chennai,my first stay at Chennai Hilton,3,"The hotel appearance and security is good.  They made the children feel special.  But, there were many things that didn't work.  None of the power outlets worked except the one in the bathroom.  The bathroom flush didn't work.  Their instructions book in the room said that free wi-fi is available for guests on the floor I stayed in.  But, it didn't.  When I called the front desk, they just said that I need to pay.  So, overall, I was not very satisfied with the experience…"
Hyatt Regency Chennai,Good only for outer show and events ,3,"Good only for outer show and events .. food taste is average .. The staff can't remember ur preferences even after u stay with them for days and while placing order tell them few details categorically. . Rooms are good with good styled amenities but one thing at all Hyatt's is the phone just DOESN'T GET ANSWERED before full rings no matter where u call guest services , reception or in room dinning .. …"
Taj Club House,bad food recomended to improve it,3,"food in the coffee shop is  not up to the mark .but room service is good .pool is good ,spa is also good.staff helpful rooms are ok but old tv very dull hotel .off beat location,its very ordinary hotel price is also too much…"
Radisson Blu Hotel GRT Chennai,Not upto radisson standards ,3,"Stayed here for a day. It is very close the airport and they have complimentary pick up and drop to the airport. The rooms are small but well equipped. They even have a massage chair.  However the room is very cramped. The bed side tables are too small to keep anything. The room we stayed had a muggy smell , probably from the air conditioning. The breakfast served was really bad. The idlis very spoilt and the dosa was very ordinary. The service overall was good and the staff are able to anticipate our needs . …"
Taj Club House,Restaurant review only - disappointed,3,"This review is only for the restaurant, not the hotel. Disappointed: That is the word that we came out with. Had gone for a business lunch and ordered the buffet. Previous day, called for table booking, no answer from the restaurant, so was transferred to Table Bookings. They took my details but could not answer my questions, promised to call me back. Never got the call back and neither was our booking sent to the restaurant. Landed the next day without reservation but were lucky to get table. Buffet is only for soups, salads and dessert, and you are allowed to order one main course from the menu. One veg and one non veg soup, about 5 veg and 5 non veg pre prepared salads. Additional salad counter with veg salad items for mix n match. No starters at all. Compared to other…"
The Park Chennai,Worth 3.5 stars,3,"Stayed here in January 2021 when  Covid related travel restrictions have made safety an utmost priority    Location:  Right off the Gemini bridge exactly at the 'Heart of Chennai', a hotel cannot have a better location.  Safety: The hotel tries to maintain safety standards - rooms are sanitized and clean, and so are the public areas.. but the rules followed by other five star hotels are much stricter..  for example: Here, At the entrance, your luggage is neither checked nor sanitized, The entrance doors by themselves are not Covid safety friendly - since hundreds of hands push them on a daily basis- not sure how often the entrance handles are sanitized, the  step on sanitizer dispensers at a couple of places werent working properly, masks did not seem to be mandatory for guests…"
Hyatt Regency Chennai,OK,3,"Spent one night at this hotel. The room i stayed at was ok but probably needs some updating, its starting to feel a bit old. Great lobby though & nice choice of restaurants. The service at the Spice Haat for dinner wasn't really great - had to ask 3 different people to get a drinks menu. Staff that check you in were just superb though. So an inconsistent experience.…"
Hyatt Regency Chennai,Mixed Opinion,3,"With a view to accommodate my newly wed daughter and son-in-law in a top-class centrally located hotel, I had booked them from 18th Nov, 2016 evening to 23rd Nov, 2016 morning.  While the hotel staff strived to provide hospitality and convenience, the ambience is a bit impersonal. The floor boy who conducted us to the room did not bother to explain the conveniences and facilities within the room leaving us to explore and discover.  Within minutes of checking into the room, we were received by cockroaches about which we intimated to the house keeping. No one responded. When the guests experienced it again the second day, they had to forcefully lodge a complaint followed by pest control spraying in the presence of the guests.  On the day prior to checking out, my daughter (who was…"
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Nice hotel but pricey !,3,"This is a ""marbellous"" hotel and like one of the other reviewers said they have invested a lot in the building itself. One has to unnecessarily walk a lot through the marble corridors to reach one's room. To park the vehicle one has to take a ""parikrama"" around the hotel after seeing their four entrances!   We stayed in the Towers Room. A day prior to check-in we had requested an extra bed and they had assured us that they would keep it ready. After checking in it took a couple of phone calls and in-person visits to the Towers Reception to get the bed.  Everything in the room is controlled via the iPad including the lighting and there are a few glitches there as the lights behind the TV keeping turning themselves on and off.  The room rates are a bit expensive as the taxes add…"
"Lemon Tree Hotel, Chennai",Be careful before you choose this hotel,3,"My experience with Lemon tree gachibowli Hyderabad was very good. Based on that experience i was expecting similar  in this Chennai branch of the same group. To my utter surprise they have not got the basics of hospitality correct. Here is the summary 1. The house keeping guys start ringing the bell at about 845 in the morning asking if there is any laundry. 2.If you say no, they will then ask if they can clean the room. 3.If you tell them not now as one is getting ready to go for work, they will never turn and when you get back to the room in the evening, rooms are not cleaned. 4. when you point out, they respond as if why are you complaining. The rooms are so close to each other that if any one rings a bell in the neighboring room, you will listen as loudly in your room.  Look…"
Radisson Blu Hotel GRT Chennai,An unexpected- average experience,3,"We arrived in Chennai at early hours and checked in by 4 am. Surprisingly, they do not have paid early checkin facility. We had to pay for 2 nights even if we were checking out at 6.30, next day. We couldn’t have breakfast and all they could pack for us on request was a packed juice and croissants sans tte promised veg-cheese sandwich. We had to get out early as we were flying to Andamans.  No value for money, rooms weren’t up to ‘Radisson’ standard.  Housekeeping staff and restaurant staff were nice. Overall, a big disappointment.…"
Hilton Chennai,Disappointing!,3,"I am silver member and currently staying at this property for 36 straight nights.  Even though I emailed the hotel prior to my arrival requesting a room upgrade or at least allow access to the executive lounge, I was denied.  Not just that, they had the audacity to ask me to pay for my upgrade.  I booked a room with a city view and had requested a room on high floor, and I got neither.  In the past other Hilton properties went out of their way to take care of me as I am a loyal Hilton member, but not this one.  My work will bring me to Chennai often and rest assured I will never stay at this property again.…"
Taj Club House,Average hotel. Taj experience lacking. ,3,"We stayed at Taj Club House for 3 nights recently. To begin with, the hotel did not have the feel of a Taj property. Even though it was Christmas time, the hotel looked dull. The rooms had hard beds and average interiors. We weren't that comfortable with such hard mattress so asked our room to be changed. This process took more than 24 hours and after that we were told that all rooms have the same mattress. Coming to the service, whenever we asked for anything( bath towel, bath robe, coffee mugs etc), the housekeeping staff always got the things in lesser quantities than asked for. For e.g.single.towel, single mug, single dental kit  etc. The hotel is conveniently located near many commercial and shopping areas like T Nagar. However on my next visit I would prefer similar…"
